word,category,popularity,sitelinks,score,is_seed,v0,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,v64,v65,v66,v67,v68,v69,v70,v71,v72,v73,v74,v75,v76,v77,v78,v79,v80,v81,v82,v83,v84,v85,v86,v87,v88,v89,v90,v91,v92,v93,v94,v95,v96,v97,v98,v99
tetris,game,91.000000,91.000000,0.000000,true,-0.996739,-1.480542,0.051925,0.067173,-0.223047,0.362402,-0.075248,0.286081,-0.578526,0.915774,-0.295396,0.463434,-0.077368,0.018976,0.375730,-0.474155,0.423491,-0.163357,0.499443,-0.144408,-0.471094,0.920114,-0.350228,0.084750,0.210647,-0.061981,-0.013249,0.177767,0.097151,0.508439,-0.093188,-0.565585,0.291525,-0.080055,-0.308627,0.148912,-0.136175,0.660180,0.608028,0.303699,0.171074,0.125336,0.264934,0.351059,-0.207986,0.297615,-0.409307,0.237151,-0.091229,0.044366,0.026229,-0.500802,-0.055972,-0.361371,-0.590377,0.446717,0.403016,-0.070302,-0.574128,-0.264132,-0.263789,0.285909,-0.092191,-0.086690,0.101728,-0.342946,-0.283026,0.226380,0.544254,-0.067859,-0.420809,-0.062130,0.040317,-0.126448,-0.214258,-0.217894,0.344578,-0.315663,-0.293438,0.063747,-0.168238,0.207628,-0.177281,-0.735876,-0.054920,-0.134992,-0.340022,-0.143681,0.030327,0.116835,0.074221,-0.225654,0.313729,0.217295,0.037476,0.471322,-0.264636,0.213464,-0.667996,0.515759
västerboflashdance,game,6.583252,6.583252,0.000000,false,-1.804840,-0.492779,-0.583121,-0.315652,0.099097,-0.655685,0.756486,0.799141,-0.339668,0.927139,0.431281,0.141690,-0.380408,0.086484,-0.022565,-0.632858,0.926401,-0.235789,0.367486,0.743831,-0.519109,0.590448,-0.703111,-0.689576,1.152586,-0.380553,-0.626239,-0.107071,-0.255851,-0.295432,-0.293010,-0.428411,0.264485,0.295191,-0.398183,0.165112,-0.090346,-0.131100,-0.021019,0.293667,0.162933,-0.007782,0.280370,0.266717,-0.033327,0.505490,-0.146019,-0.151374,-0.133767,0.186972,0.712323,0.017822,0.147166,0.111275,0.236159,0.147158,0.746864,-0.312342,0.692477,0.033486,-0.096882,-0.133247,-0.303950,0.157072,-0.018111,-0.298464,0.590634,0.166031,-0.182618,-0.162906,0.144225,-0.203513,0.134512,-0.351925,-0.354280,-0.284927,0.228774,0.157845,-0.150403,0.030844,0.140292,-0.023397,-0.036702,-0.661767,0.245740,-0.215235,0.163114,-0.283907,-0.108262,0.192713,0.167344,-0.178730,0.770110,-0.344567,-0.100401,0.213846,-0.244660,-0.041822,0.222770,-0.177295
super mario bros,game,76.000000,76.000000,0.000000,true,-1.205234,-0.580616,-0.229780,-0.450897,-0.434202,0.503804,0.095878,-0.145824,0.007541,0.183182,-0.446070,0.190956,-0.302594,-0.069694,0.170072,-0.068496,-0.083206,0.018633,0.146617,0.171558,-0.437942,-0.038415,-0.275448,0.107267,0.145362,0.059780,-0.154287,0.033641,0.003968,-0.136160,-0.246328,-0.583657,0.114961,-0.373155,0.032334,0.101476,-0.242142,0.007823,0.046038,-0.168938,0.024217,0.158230,0.065888,0.002850,-0.019906,-0.004613,0.110502,-0.179755,-0.080579,0.265108,-0.308824,-0.155231,-0.218724,-0.030905,-0.079579,0.139051,0.149242,0.253352,0.016256,-0.053696,0.028164,0.507614,0.148723,0.047437,-0.005903,-0.130399,-0.180186,0.084063,-0.161701,0.212152,-0.236513,0.092166,0.261692,-0.183920,-0.010153,-0.257703,-0.139993,-0.013449,0.011931,0.338738,-0.013538,0.129034,-0.216379,0.268573,-0.167780,0.047517,0.158947,0.184690,-0.048556,-0.234506,0.074701,-0.208659,0.023559,-0.065776,0.108714,0.377735,0.052382,0.478447,-0.200980,0.398855
earthspark,game,6.246731,6.246731,0.000000,false,-0.872226,-1.301204,-0.420141,-0.661306,0.061329,-0.019299,0.016135,-0.822492,0.311440,-0.231527,0.187961,-0.082270,-0.394978,0.482690,-0.063460,-0.225327,-0.140639,0.037540,-0.245430,-0.592098,-0.713349,-0.289609,-0.094460,0.181838,-0.618646,0.127015,-0.541569,0.438979,0.098585,0.129538,-0.465238,-0.187130,0.522823,0.109644,-0.586269,-0.135489,-0.461580,0.100030,-0.590162,0.123496,0.059828,0.091733,-0.318752,-0.401648,-0.044068,0.362846,-0.386218,-0.134198,-0.478749,-0.062876,0.144065,0.180389,0.095956,-0.003396,-0.455583,0.059648,0.182805,-0.047962,0.325691,0.285136,-0.005362,0.174620,-0.977408,-0.313882,-0.081788,-0.215653,-0.024699,0.351979,-0.192551,-0.088117,-0.115742,0.342246,-0.180426,-0.352355,0.067019,0.158715,-0.468089,0.211619,0.106392,-0.475352,0.242623,-0.154868,0.191878,-0.075089,-0.118306,0.025953,-0.063766,-0.253453,-0.025378,0.094609,-0.150690,-0.280648,-0.227369,-0.000521,0.177587,-0.008760,-0.105790,-0.513500,-0.051890,0.280387
pokémon go,game,75.000000,75.000000,0.000000,true,-0.558863,-0.313145,0.315704,0.009280,-0.394506,-0.082812,0.166366,0.084879,-0.170570,-0.276913,-0.240004,-0.164544,-0.250059,-0.176199,0.229005,0.131362,0.076420,0.208830,0.046006,0.172838,-0.105795,0.155530,-0.057824,-0.236327,0.026059,-0.041422,0.034843,-0.152066,0.333775,-0.282269,0.044932,0.020628,0.052733,-0.219729,0.187372,-0.054337,0.178801,-0.255435,-0.225907,0.152879,-0.397088,-0.179937,0.144165,0.119571,0.313733,-0.029170,0.063873,-0.050066,0.054839,-0.016838,-0.122684,-0.045396,0.062808,0.024891,-0.236079,-0.006565,0.071451,0.004337,0.208680,-0.024106,-0.104648,-0.011621,-0.017522,0.114500,-0.080704,0.095246,-0.085951,0.081604,-0.066037,-0.057105,-0.071692,-0.077259,-0.042301,-0.033718,-0.144061,0.133369,-0.092104,0.044321,-0.052589,0.112322,-0.231682,-0.065120,-0.099507,0.058204,-0.094412,-0.205340,-0.033355,0.106600,-0.045658,-0.241418,0.101953,0.271313,0.075777,-0.003407,0.137613,-0.021247,-0.048298,-0.096749,-0.126439,-0.131589
mescalin,game,5.998201,5.998201,0.000000,false,-1.357459,-1.194097,0.105471,-0.319281,0.277723,-0.074810,0.531600,-0.121230,0.328394,0.357923,0.781323,-0.145196,-0.650540,0.217764,0.423401,-0.008013,0.475175,0.283043,-0.372075,0.240825,-0.149344,-0.475569,-0.230647,-0.397046,0.248641,0.160183,0.072819,-0.080899,-0.118013,0.050840,-0.092601,-0.046959,0.274336,0.105478,0.495916,0.083936,0.158658,0.338846,0.037542,0.104836,0.176813,-0.305928,0.152233,-0.243773,0.242523,-0.113597,-0.045244,0.197997,0.326327,-1.070579,0.100901,0.354500,0.037405,-0.248539,-0.179704,-0.162764,0.415116,-0.206439,0.591844,0.481950,-0.406206,0.257335,0.060356,0.247113,0.010640,0.209996,0.643970,-0.248460,-0.298410,0.014759,0.412052,0.240439,0.241412,-0.464327,-0.178130,0.597450,0.595815,-0.047721,-0.161881,-0.249448,0.117747,-0.177119,-0.406495,-0.004393,-0.399814,-0.389423,-0.050995,-0.579506,-0.736580,-0.400002,-0.130198,-0.285380,-0.212564,0.066154,0.336577,0.401950,0.048233,0.291719,0.017584,-0.486536
mostpeoplearegood,game,5.426510,5.426510,0.000000,false,-1.783151,-0.410343,-0.745537,-0.525675,-0.037533,-0.611125,0.556540,0.510319,0.492932,0.275151,0.155513,0.026364,-0.124324,0.363810,0.112161,-0.305511,0.782955,-0.343932,0.668838,0.029746,-0.590243,0.798185,-0.659053,-0.564781,0.648972,-0.420900,-0.279490,-0.859401,0.057671,-0.270923,0.014173,0.001755,0.188408,-0.228630,-0.026211,0.450033,0.331104,0.097006,0.376091,0.034538,-0.094348,0.302489,-0.183431,0.397374,0.206781,0.651690,0.063149,-0.229645,-0.185371,-0.367099,0.319796,0.373757,-0.196056,0.135302,0.099750,0.087516,-0.427520,-0.051421,-0.214089,0.109376,-0.217845,0.222538,-0.148499,0.264194,-0.253457,0.167304,0.381090,0.431288,-0.189049,0.017443,-0.164726,-0.067442,0.311997,0.072331,-0.362158,0.427924,0.094931,-0.465677,0.205581,-0.654133,0.053628,-0.222759,0.223330,0.286428,-0.285686,0.067372,-0.366624,-0.016041,-0.214997,-0.092120,0.117660,-0.229803,0.049557,0.071388,-0.269398,-0.452571,0.168273,-0.197619,0.171650,-0.044117
the elder scrolls v: skyrim,game,67.000000,67.000000,0.000000,true,-0.772382,-0.882913,-0.399836,-0.542490,-0.302708,0.286849,0.115039,0.148169,-0.138353,0.114389,-0.320272,-0.087008,0.064016,0.166385,0.238243,0.046525,-0.156933,-0.219702,0.548710,0.249967,-0.460588,-0.102729,-0.471813,0.217677,-0.141329,0.125804,0.042312,0.071034,-0.104213,-0.358988,0.009035,-0.310451,-0.179628,-0.287627,-0.329836,0.099938,-0.317992,0.132472,0.130440,-0.154095,-0.314115,-0.002543,-0.027378,0.005703,0.078156,-0.012765,0.338274,-0.017748,0.132262,-0.027649,-0.102966,-0.102081,0.193071,0.292531,0.034672,-0.138962,0.076089,0.211032,-0.224641,-0.057265,0.350019,0.147348,-0.021389,0.102486,-0.161264,0.007171,0.182889,-0.177822,-0.102675,0.090734,0.059418,-0.147360,0.056927,-0.110467,-0.027201,-0.064249,-0.046502,0.047804,-0.049719,-0.264976,-0.028747,-0.091624,0.039720,0.076567,-0.087319,0.168108,-0.068289,-0.025634,-0.023150,0.213777,0.195535,0.044094,0.045007,-0.267828,-0.082048,0.207788,0.014266,0.027684,0.013870,0.055232
dota 2,game,60.000000,60.000000,0.000000,true,-0.836154,-0.267203,-0.778462,-0.967780,-0.237685,0.370037,-0.367322,-0.064002,0.163666,0.253758,-0.983637,0.076776,0.016794,-0.133726,0.345222,0.450915,-0.184522,-0.538963,0.396030,0.155766,-0.044696,-0.158678,0.242476,-0.268394,-0.308999,0.360164,0.321837,-0.323446,-0.406921,0.292753,-0.045640,-0.683783,0.083140,0.007041,-0.056865,-0.445252,-0.384007,0.661325,0.168522,-0.113276,0.079016,-0.329682,0.049432,0.149451,0.258068,0.327307,0.659957,0.059515,-0.381608,-1.331123,-0.204897,0.179737,0.200572,0.135205,-0.177771,-0.119795,0.423126,0.202990,-1.140336,-0.284033,-0.380163,0.118719,-0.357461,0.186386,-0.529433,-0.323761,0.500634,-0.481019,-0.570151,-0.418572,0.062817,0.219598,-0.357073,-0.356485,-0.275171,0.506056,-0.227571,-0.376607,0.056336,-0.093287,0.512900,-0.130412,-0.247000,-0.094854,-0.300458,-0.749897,-0.634259,0.062215,-0.120710,-0.091970,0.369097,0.062745,0.080121,0.255908,-0.284076,0.046375,-0.324250,-0.062155,0.331044,0.055594
direktchampions,game,4.233834,4.233834,0.000000,false,-0.872607,-0.416716,-1.203886,-0.242394,-0.776667,-0.146148,-0.474069,-0.496329,0.866837,-0.182836,-0.582678,-0.770343,0.442016,-0.241372,-0.337527,0.358373,-0.241945,-0.669868,0.033767,-0.064493,-0.037237,0.287135,0.395881,0.074961,0.159740,-0.125720,-0.245834,0.257946,-0.150563,0.339698,-0.609475,-0.195664,0.075057,0.141875,0.309306,-0.075689,0.080423,-0.047932,-0.362749,-0.031960,0.086390,0.016087,0.508059,0.160839,0.169800,0.203468,0.231349,-0.384603,-0.113292,-0.182269,-0.414004,0.415996,-0.012671,0.163848,-0.219876,0.362133,0.804734,0.013740,-0.503017,0.051913,0.371435,-0.009690,-0.323222,-0.259568,-0.507423,0.254056,0.165324,0.007806,-0.100914,-0.321307,0.192909,-0.123742,-0.049286,0.073910,0.532072,0.637428,0.212722,-0.391538,-0.278642,-0.085151,-0.052540,-0.294879,-0.087509,0.281099,-0.088982,0.251173,0.061237,0.437561,-0.085286,0.163584,-0.013935,-0.170317,0.208411,-0.131759,-0.103154,0.164444,0.091748,-0.022880,0.184757,-0.348994
call of duty: modern warfare 2,game,53.000000,53.000000,0.000000,true,-0.750811,-1.171560,-0.373658,-0.738461,-0.257735,0.358536,0.085498,-0.044437,-0.150424,-0.214457,0.028341,0.055736,-0.397584,0.009469,0.099627,-0.060921,-0.278179,-0.060535,0.306043,0.224150,-0.482113,-0.182397,-0.349028,0.107193,-0.108202,0.127966,0.003737,0.040907,0.097489,0.253965,0.164978,-0.115387,0.060624,-0.127905,-0.000874,0.521793,-0.052936,0.303036,0.206576,-0.029306,-0.120707,0.007594,0.246890,-0.228714,-0.070063,0.036709,0.329366,-0.024746,-0.011656,-0.045950,-0.080712,-0.387766,0.309998,0.170126,0.136103,0.125284,0.121461,0.305978,-0.209212,-0.171085,0.151339,0.047725,-0.041863,0.118298,0.063549,0.134398,0.001385,-0.034830,-0.200620,-0.032014,-0.072321,-0.234441,0.200012,0.083041,-0.091610,-0.100929,-0.005950,0.195363,-0.181130,-0.047078,0.032237,-0.108831,0.185388,0.161558,-0.112359,-0.117416,-0.266647,0.157250,0.138086,0.006608,0.148320,-0.198594,-0.139828,0.170003,-0.066088,0.628474,-0.223934,-0.058924,-0.047197,0.040898
far cry 3,game,52.000000,52.000000,0.000000,true,-0.675934,-0.392658,0.167735,-0.039502,-0.025027,0.378907,0.288680,-0.095603,-0.277956,-0.196724,-0.260549,-0.001385,-0.109802,-0.198568,-0.073798,-0.406475,-0.020930,-0.118656,0.552542,0.446385,-0.039060,-0.072705,0.086776,0.008942,0.220525,-0.006988,-0.211451,0.104120,0.031290,-0.272543,0.121124,0.072901,-0.239705,0.116526,0.199131,-0.052020,0.111440,0.052714,-0.008563,-0.325373,-0.205791,-0.065791,0.006111,-0.029787,0.252528,-0.111712,0.182248,0.086669,-0.127891,0.042309,0.012926,-0.162829,0.023698,0.123908,0.175107,0.050414,-0.072799,0.099229,-0.211923,0.009962,0.064700,0.195716,0.194896,0.089608,-0.124615,0.041588,-0.220820,-0.341345,-0.224015,0.126496,-0.047627,-0.042887,-0.189592,0.021489,-0.052576,0.075697,0.096128,-0.139120,-0.214215,-0.109651,0.187345,-0.338249,-0.070157,0.246440,-0.072750,-0.033767,-0.151422,0.202378,-0.223181,0.229248,0.097083,0.043342,0.164553,0.016930,0.033449,0.007839,-0.059419,0.127262,0.112150,0.117025
reason,game,4.186541,4.186541,0.000000,false,-1.636820,-1.029440,-0.213343,-1.146724,-0.674444,0.610762,0.818485,0.288826,-0.276760,-0.010050,0.455761,0.289625,0.085681,0.485330,0.113589,-0.793487,0.489549,0.105385,0.215435,0.676290,-0.091315,0.147292,0.468242,0.088904,0.119328,-0.202528,0.065597,0.206588,0.098217,-0.381518,0.451831,0.153554,-0.575843,0.188970,0.428116,-0.160840,0.054806,-0.139257,-0.389965,-0.122015,-0.358251,-0.061841,0.064262,-0.331586,-0.317049,0.182603,-0.698417,0.173188,-0.369088,0.160766,0.058755,-0.070518,-0.001064,0.703436,0.024508,-0.440176,0.526153,-0.301918,-0.621409,0.423282,-0.142799,0.272279,0.039075,-0.231144,0.457540,0.939199,-0.244828,-0.143978,-0.136553,0.484685,0.071031,-0.283150,-0.529225,-0.143486,-0.426482,0.049652,-0.114954,-0.193197,-0.846174,-0.429313,0.453207,-0.093785,0.277304,-0.054190,-0.210751,0.180807,0.185056,0.095576,-0.372431,0.676065,-0.079542,-0.336432,-0.371343,-0.245062,0.372799,-0.377232,-0.360509,-0.018073,0.364241,-0.038829
thhour,game,4.144301,4.144301,0.000000,false,-1.895812,-1.035961,-0.769982,-0.440281,0.381919,0.528711,0.615648,-0.117858,0.088032,0.064215,0.377805,-0.260489,0.166837,-0.297276,-0.105917,-0.450137,-0.292219,-0.371209,0.128180,-0.318397,-0.461679,-0.595626,0.355775,0.709457,0.180079,0.126925,0.415321,0.071370,0.608173,-0.096815,-0.022602,0.064285,0.514348,0.153603,-0.405176,-0.055487,-0.351467,-0.449975,-0.609837,-0.019384,-0.165502,0.236770,-0.358275,0.423607,0.293644,-0.082357,0.418315,0.245730,0.611288,0.371568,0.094881,-0.248101,0.314436,0.137248,-0.474691,-0.033774,-0.235801,-0.048013,-0.606815,-0.597126,-0.033864,0.222993,0.269685,-0.186043,-0.150268,0.436571,0.185473,-0.093439,0.324755,0.290136,0.237096,-0.546360,-0.443316,0.441953,-0.540306,-0.514665,0.099288,-0.315726,0.097633,0.036635,0.139661,-0.397573,-0.253427,-0.114703,-0.047813,0.395453,0.210946,-0.676087,0.405946,-0.151919,-0.488652,-0.256679,0.308330,-0.105601,0.739683,-0.119937,-0.240024,0.232733,0.212019,-0.072823
resident evil 4,game,50.000000,50.000000,0.000000,true,-1.012165,-1.504611,-0.358026,-1.201116,-0.102641,0.324915,0.396419,-0.029624,-0.121722,-0.034046,0.202897,-0.296357,-0.523549,-0.063692,0.257910,-0.561760,-0.477701,-0.367743,0.681860,-0.010768,-0.502152,-0.461535,-0.394585,0.644811,0.058328,-0.227697,-0.105909,-0.020601,-0.023137,0.071123,-0.223480,-0.544814,0.095776,-0.328088,0.398086,-0.121708,-0.256150,0.136922,-0.019523,0.147319,-0.412523,0.167538,-0.075756,0.055945,0.159917,-0.884226,0.161229,-0.414828,-0.072550,-0.381772,0.212917,-0.249978,0.046173,0.187978,0.079204,-0.273690,-0.168432,0.336882,-0.007178,-0.342946,-0.194902,-0.370558,0.137734,-0.120304,0.473348,-0.068436,-0.208016,-0.015201,-0.412607,0.127570,0.247093,0.247324,0.197598,0.055172,-0.079158,0.224082,-0.028714,-0.206501,0.153509,-0.085626,0.236109,0.640018,0.100266,0.005962,0.202895,0.053455,0.156686,-0.251004,-0.232801,0.373803,-0.319793,-0.339210,0.021814,-0.353870,-0.190549,0.221850,-0.063425,-0.448906,-0.038437,-0.402377
alien,game,4.430994,4.430994,0.000000,false,-1.235833,-1.462735,-0.048306,-0.772216,0.182291,0.176523,0.278995,-0.106055,-0.417565,0.014298,0.239952,-0.016349,-1.209554,0.259921,-0.073234,-0.559267,-0.318375,0.160476,0.030855,-0.218772,-0.792397,-0.190182,0.109566,0.199548,-0.553454,-0.053496,-0.533876,-0.054639,0.059843,-0.473549,-0.587464,-0.008260,-0.134311,-0.053728,0.114649,-0.551802,-0.485290,0.103457,-0.443489,-0.211852,0.699256,0.340139,-0.224252,-0.021919,0.403407,-0.238066,-0.238809,-0.633384,-0.229499,0.277180,0.511469,-0.094192,-0.529707,-0.142009,-0.656821,-0.004678,0.154230,0.951684,0.286181,-0.024545,-0.313583,-0.088569,-0.090665,-0.297650,0.663925,-0.620082,-0.472937,-0.094928,-0.054949,0.619559,0.261010,0.470557,0.669460,-0.009744,-0.071277,-0.413907,0.208133,0.402314,-0.081717,-0.569836,-0.220899,0.131442,0.487140,-0.095671,-0.156052,-0.141636,0.128565,-0.702636,0.369714,-0.064070,0.401291,0.229451,0.520314,0.032905,0.187030,0.217023,-0.341993,-0.107963,0.332548,-0.447114
portal 2,game,50.000000,50.000000,0.000000,true,-0.590730,-0.830022,-0.101873,-0.194562,0.193039,0.241927,-0.051935,0.223293,-0.102376,-0.014846,0.316159,0.588068,0.387770,0.760129,0.044572,0.532596,-0.200230,0.067516,0.037260,0.320469,0.031452,0.468277,-0.900862,0.264860,-0.977459,0.035305,-0.187449,0.187526,0.141479,-0.737521,0.091139,-0.289055,-0.140333,-0.005058,-0.749783,-0.583519,-0.602455,0.047120,0.561947,-1.158703,0.122080,0.341000,0.786698,-0.286508,0.174407,-0.162731,0.321181,-0.047451,-0.069107,-0.254002,-0.211462,-0.134974,-0.032601,0.260154,-0.637658,1.005037,-0.369160,0.925268,0.199786,-0.295159,0.676679,0.685410,0.092106,-0.154585,-0.599220,-0.033908,0.272214,-0.165486,0.036915,0.199349,-0.311484,-0.062158,0.157450,-0.136160,0.582249,0.620355,-0.040782,0.249136,-0.072601,-0.179270,0.013820,0.370380,-0.541607,0.380990,0.178201,-0.035321,0.003225,0.501203,0.052869,0.209807,-0.468987,0.426141,0.633343,-0.439437,0.416847,-0.776655,0.100414,0.183478,0.275387,0.158718
daptone,game,3.712076,3.712076,0.000000,false,-1.566088,-1.872451,-0.289451,-1.094553,-0.131618,0.468732,0.431018,0.101793,0.822119,0.495233,0.074009,0.699391,0.827088,0.983082,-0.940977,0.439557,0.934868,-0.381301,-0.740685,0.857305,0.621652,-0.122058,0.004678,-0.062775,-0.935277,0.172889,0.032803,0.102054,0.286868,-0.373635,0.029440,0.116083,0.431958,0.101036,-0.129207,-0.116712,0.026434,0.058759,0.534096,-0.758940,-0.018198,0.086046,0.386330,-0.396395,-0.224010,-0.150367,0.421158,-0.769239,-0.470416,-0.160899,-0.624385,-0.355129,-0.714202,-0.348511,-0.099888,-0.373813,-0.531977,0.723827,-0.745243,-0.064894,-0.420376,0.983286,-0.184550,-0.642389,-0.210041,-0.136752,0.702540,0.548160,0.779832,-0.097945,-0.439457,0.889300,0.390941,0.222188,0.416918,-0.874497,-0.167533,-0.093253,0.442932,-0.250310,-0.496762,0.979405,-0.415414,-0.618393,-0.281977,-0.602678,0.251948,-0.255275,0.145323,0.456060,0.261960,-0.073009,0.343545,-0.009365,-0.391232,0.497046,0.089247,0.581407,-0.461586,-0.535600
donkey kong,game,50.000000,50.000000,0.000000,true,-0.997540,-1.051307,-0.417723,-0.428984,0.089975,0.314516,0.252096,-0.331368,-0.193491,0.255477,-0.349832,-0.014285,-0.354554,-0.180202,0.116895,-0.267777,-0.305244,-0.142391,0.215569,0.161060,-0.117329,-0.270325,-0.690356,0.315762,0.189099,0.205230,0.052970,0.308145,0.536998,-0.071367,0.113016,-0.731685,-0.166508,0.156558,-0.131338,-0.381211,-0.401392,0.104690,0.535457,-0.336749,-0.218540,0.103025,-0.546019,-0.301517,0.230820,-0.186475,-0.279158,0.120039,-0.095987,-0.087759,-0.335005,-0.264236,0.297766,-0.060639,0.209592,-0.093725,0.111300,0.563463,-0.593772,-0.158292,0.022478,0.507125,0.229664,0.158127,0.495667,-0.186354,-0.004642,0.195344,0.135102,-0.611131,-0.324393,-0.532309,0.273115,0.185778,-0.404467,0.065049,0.232864,-0.175675,0.038574,0.020418,-0.028429,-0.071524,0.329689,-0.013645,0.099233,-0.084652,-0.552635,0.150689,0.092795,-0.188063,0.012406,0.075651,-0.020338,-0.267434,0.141585,-0.088509,0.146693,0.368634,-0.420919,0.021799
hongkong,game,4.655178,4.655178,0.000000,false,-0.595471,-0.549550,-0.463313,-0.995112,-0.086535,0.302920,0.185983,-1.038317,0.352112,0.126346,-0.052231,0.254116,0.210176,-0.506724,0.219608,0.198405,-0.483251,0.232412,-0.079137,0.268231,0.301726,0.292814,-0.630325,1.001929,0.259259,-0.227200,0.183971,0.007201,0.349547,0.148544,0.068530,-0.553589,0.076078,-0.259215,-0.407197,-0.041455,-0.054961,-0.029698,-0.001328,0.559883,0.061111,-0.106969,-0.058931,0.233641,0.476634,-0.337262,-0.256834,0.197844,-0.403448,-0.360429,0.127278,0.116826,0.155865,-0.139749,0.186438,-0.041888,0.631533,0.793349,-0.560693,-0.350905,0.107696,1.040877,0.009317,0.119766,-0.051618,0.190955,-0.129045,0.559024,0.030448,-0.986956,0.331393,-0.437975,-0.555380,-0.028965,-0.666979,0.049690,-0.466418,0.159850,0.353356,-0.126685,0.196129,-0.248094,0.308115,-0.355981,0.247494,-0.105645,-0.120883,-0.231682,0.134091,-0.102743,-0.180258,0.024425,-0.503993,0.225755,0.353772,0.130688,-0.135333,0.052333,-0.205561,-0.318179
faleons,game,4.489232,4.489232,0.000000,false,-1.059424,-1.841192,-0.339064,-0.822711,0.773217,-0.035702,0.483073,-0.672083,-0.433363,0.353088,0.586759,0.074926,0.167332,0.193300,-0.124383,-0.149879,0.380344,-0.127248,-0.490095,0.438977,-0.430114,-1.038946,-0.014199,0.924535,-1.272283,-0.053127,0.319090,0.052709,0.134555,0.449998,-0.748405,0.246901,-0.255344,0.384950,-0.286628,-0.323048,-0.053201,-0.449823,0.102114,0.065799,-0.434604,0.321613,-0.510791,0.299843,-0.488432,0.221205,0.032216,-0.053660,0.251131,-0.701769,-0.532660,-0.731900,-0.041122,0.382426,-0.050345,0.011659,-0.194034,0.178158,-0.978900,-0.145972,0.220766,-0.450344,-0.134742,-0.100289,-0.488589,-0.570799,0.332876,-0.246085,0.135190,0.026730,0.135803,-0.023225,-0.212517,0.227249,-0.111161,0.534594,0.233023,-0.347783,0.099458,-0.170242,0.126916,-0.217314,-0.147281,0.313674,-0.203777,-0.170397,0.128984,-0.438331,0.143210,0.073014,-0.020532,-0.238211,-0.141170,-0.330015,-0.084243,0.640282,0.065454,0.011903,-0.728214,-0.352472
call of duty: modern warfare 3,game,49.000000,49.000000,0.000000,true,-0.750811,-1.171560,-0.373658,-0.738461,-0.257735,0.358536,0.085498,-0.044437,-0.150424,-0.214457,0.028341,0.055736,-0.397584,0.009469,0.099627,-0.060921,-0.278179,-0.060535,0.306043,0.224150,-0.482113,-0.182397,-0.349028,0.107193,-0.108202,0.127966,0.003737,0.040907,0.097489,0.253965,0.164978,-0.115387,0.060624,-0.127905,-0.000874,0.521793,-0.052936,0.303036,0.206576,-0.029306,-0.120707,0.007594,0.246890,-0.228714,-0.070063,0.036709,0.329366,-0.024746,-0.011656,-0.045950,-0.080712,-0.387766,0.309998,0.170126,0.136103,0.125284,0.121461,0.305978,-0.209212,-0.171085,0.151339,0.047725,-0.041863,0.118298,0.063549,0.134398,0.001385,-0.034830,-0.200620,-0.032014,-0.072321,-0.234441,0.200012,0.083041,-0.091610,-0.100929,-0.005950,0.195363,-0.181130,-0.047078,0.032237,-0.108831,0.185388,0.161558,-0.112359,-0.117416,-0.266647,0.157250,0.138086,0.006608,0.148320,-0.198594,-0.139828,0.170003,-0.066088,0.628474,-0.223934,-0.058924,-0.047197,0.040898
red dead redemption,game,49.000000,49.000000,0.000000,true,-1.158422,-1.077184,-0.360847,-0.585986,0.008528,0.518531,0.203435,-0.329337,0.135733,-0.070960,0.074978,-0.118771,-0.394935,0.330797,0.231588,-0.222692,-0.250338,-0.047401,0.388507,0.358285,-0.147507,-0.334331,-0.138908,0.013554,0.134269,0.089025,0.119205,-0.245298,0.113108,0.020765,-0.059265,-0.326927,-0.023660,0.015817,0.152175,0.494879,-0.095081,0.213780,-0.105778,0.038311,-0.315356,-0.149080,0.142680,-0.120420,-0.000425,-0.359518,0.087268,-0.343789,-0.142139,0.080418,0.176186,-0.179779,-0.185128,0.136452,0.120239,-0.194993,0.056332,0.059784,0.146744,-0.036340,0.033643,0.333593,0.131477,0.258896,-0.009885,0.029865,-0.240650,-0.084372,-0.087681,0.276237,-0.116123,-0.271335,-0.336215,-0.000625,0.147980,-0.142113,0.079328,0.039647,0.192507,-0.146934,-0.225283,0.147234,-0.146296,0.088376,0.265691,-0.122987,0.071036,0.391126,0.038823,-0.087433,-0.087571,-0.013139,0.190873,0.136370,-0.376279,-0.061417,-0.044451,-0.085807,0.005866,-0.139546
