word,category,popularity,sitelinks,score,is_seed,v0,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,v64,v65,v66,v67,v68,v69,v70,v71,v72,v73,v74,v75,v76,v77,v78,v79,v80,v81,v82,v83,v84,v85,v86,v87,v88,v89,v90,v91,v92,v93,v94,v95,v96,v97,v98,v99
lo sverige,celebrity,148.000000,44.000000,15.000000,true,-0.115532,0.491972,-0.142251,0.355434,-0.107417,-0.331542,-0.037493,0.214816,0.482113,0.601819,0.190013,-0.090520,-0.092390,0.371001,0.119297,-0.098015,-0.176582,0.063255,-0.266091,0.081566,0.123068,-0.371827,0.223684,-0.233193,-0.100890,0.006657,-0.057523,-0.043524,-0.425201,-0.134868,0.010544,0.158987,-0.047049,-0.024311,0.090040,-0.077492,-0.161476,0.161694,0.197713,0.042574,0.139810,-0.074638,0.172867,0.124643,-0.116531,0.075626,0.197483,-0.170431,-0.341139,-0.200606,-0.018175,0.007623,-0.024153,0.096928,0.012463,-0.117073,-0.064107,-0.042490,-0.046178,-0.022675,-0.429295,-0.052137,0.249136,-0.134519,0.199989,-0.035889,0.102346,0.125586,0.053008,-0.060178,-0.098102,-0.011022,-0.257801,0.245293,-0.048258,0.050204,-0.069753,-0.225011,0.029662,0.042389,0.090715,-0.068622,0.079121,-0.251781,0.131303,0.033402,-0.158019,-0.046539,-0.056576,-0.002398,0.000879,-0.124626,-0.028441,-0.109516,-0.060752,0.156837,-0.168228,0.152307,-0.137279,-0.092004
manszelmerlowofficial,celebrity,148.000000,56.000000,9.000000,true,-0.422179,-0.038676,0.218729,-0.015545,-0.154800,0.430957,0.084720,0.152165,0.137539,-0.499644,-0.875986,-0.021817,0.525358,0.178924,0.001314,0.395721,0.108162,0.234303,0.094429,-0.162061,0.067158,-0.340269,0.239354,-0.509515,-0.207105,-0.180523,0.154760,-0.077965,0.212937,0.105864,0.564795,0.034708,-0.093609,-0.002158,0.212846,0.004972,0.076891,0.299338,-0.248088,0.386290,-0.336418,-0.088117,0.023925,-0.104782,-0.021213,0.177901,0.029717,0.283348,-0.261370,0.121881,0.146889,0.126037,0.113773,0.159936,0.230098,-0.124759,0.093460,0.319703,-0.186622,0.065450,-0.092383,0.098922,0.193864,0.089205,-0.081700,0.220618,0.078367,0.033094,0.378112,0.155002,-0.178753,0.151223,0.071588,-0.499290,0.059635,-0.060598,-0.115147,0.319964,0.196408,-0.262375,0.191269,-0.193387,-0.034547,-0.061937,0.104505,0.002529,-0.077507,0.054210,-0.280213,0.031260,-0.136122,0.109851,0.315359,-0.063254,-0.201177,0.173269,0.170461,0.226125,0.209305,-0.002273
stefan olsson,celebrity,148.000000,64.000000,5.000000,true,1.142873,-0.017490,-0.532544,0.076887,0.806178,-0.197696,0.120306,0.231823,0.380628,0.142101,-0.081128,0.572198,-0.130068,-0.217747,0.244059,0.158294,-0.135127,-0.269943,0.198279,-0.148631,-0.021465,0.012110,-0.124866,0.202407,0.019656,-0.000503,-0.146352,0.196558,0.148905,-0.065875,0.014584,-0.195498,0.022886,-0.010708,-0.056855,-0.129802,-0.358523,0.054862,-0.107572,0.021635,0.081325,-0.159125,0.008742,-0.027025,0.043929,0.124128,0.100643,-0.078998,0.267268,-0.052329,-0.034509,-0.195303,0.008121,0.063039,0.160636,0.190966,-0.096655,-0.237530,-0.100941,-0.074065,-0.073162,-0.065832,-0.127119,-0.194682,-0.087742,-0.048769,0.052421,0.083168,-0.007732,0.120976,0.062065,-0.201029,-0.117359,0.249658,-0.011244,0.127035,0.149852,-0.095812,-0.074781,0.276274,0.071676,0.070005,0.163528,0.139895,0.184020,-0.091172,0.075394,0.145733,-0.107096,-0.050956,-0.233177,-0.168443,0.085094,0.235274,-0.088392,-0.141822,0.124020,0.144201,0.120046,0.218175
3prinsessor,celebrity,146.000000,31.000000,21.000000,true,-0.851844,0.188139,-0.547652,0.624442,-0.706942,0.378220,0.331661,-0.248382,-0.460697,0.401782,0.158507,0.134994,-0.264706,0.147883,-0.553936,-0.733128,-0.248900,0.007137,-0.810135,0.127500,0.063809,0.054702,0.833864,-0.022430,-0.300000,-0.060250,-0.381266,-0.484386,0.149807,-0.017116,-0.037499,0.100877,0.364783,-0.090138,-0.537326,0.214194,0.111929,-0.403352,-0.626316,-0.254998,0.509458,-0.075709,0.012375,-0.465777,0.175344,0.139634,0.128609,0.189431,-0.806822,-0.272847,-0.054470,0.281134,0.067048,-0.150616,0.105261,0.224380,0.107769,0.117169,-0.224260,0.202604,0.023114,-0.184335,-0.691511,-0.174151,-0.000915,-0.382406,-0.008592,0.071137,0.202204,0.267013,0.188418,0.177869,0.588393,-0.147535,-0.246201,-0.162629,0.033280,-0.097656,0.082606,-0.395994,0.046902,0.470571,-0.418650,-0.124976,-0.392314,-0.123624,0.346331,-0.035552,0.195934,0.098300,0.130411,0.120798,0.046562,0.190918,-0.104442,-0.124554,-0.028255,0.363361,0.161072,-0.088916
expressensport,celebrity,146.000000,55.000000,9.000000,true,-0.437400,0.463040,0.088792,0.114047,0.040320,0.385350,0.049007,0.186138,-0.109972,0.633863,-0.669762,0.154582,0.366028,0.216860,0.322426,-0.151972,-0.158535,-0.030529,0.189995,0.602644,-0.251423,-0.382812,0.551183,0.005551,0.284917,-0.540791,-0.431134,-0.066489,-0.121531,-0.006795,-0.198742,-0.134226,-0.218070,-0.433467,-0.042654,-0.258123,0.194177,0.036912,0.376830,0.359690,-0.429445,0.371374,0.099586,0.035042,-0.065774,0.582082,-0.089471,0.180703,0.622713,-0.466266,-0.376956,0.133423,-0.102133,-0.270058,-0.204681,-0.079970,-0.179937,0.097534,-0.177815,0.104357,0.228131,-0.193895,-0.335873,-0.115274,-0.174778,-0.075774,-0.149734,-0.598221,-0.339244,0.243016,0.329317,0.119593,0.023069,0.187729,-0.168411,0.203711,0.056162,-0.095869,-0.101792,-0.317566,-0.284024,-0.160195,0.007226,0.161871,-0.179636,-0.209468,0.068420,-0.002505,0.027707,0.160624,-0.024390,0.247203,0.133431,-0.035437,0.142485,-0.005837,0.343376,-0.210210,-0.246659,0.149403
f i l i p d i k m e n,celebrity,146.000000,33.000000,20.000000,true,-0.235147,-0.126625,-0.240188,-0.355183,-0.122100,-0.240726,0.183164,0.208286,0.661515,0.456821,-0.159681,0.108324,-0.068680,0.170535,0.182623,0.172314,-0.075603,0.145006,-0.017931,-0.225239,-0.091079,-0.187153,0.155491,-0.045177,0.078350,0.029606,0.080030,0.053702,-0.133961,-0.091917,0.113249,0.182121,-0.161497,0.017023,0.016880,-0.093969,0.152848,0.215606,0.098694,0.120614,-0.093871,-0.062420,-0.021996,0.024472,-0.177031,0.008990,-0.122864,-0.110808,-0.193754,-0.062444,-0.233538,0.139843,-0.110372,0.095741,0.035547,-0.129987,0.081420,0.093621,-0.018389,0.015271,-0.156893,-0.054361,0.063835,0.166084,-0.092837,-0.063507,-0.102880,0.153925,0.122114,0.052483,-0.079916,0.055472,0.020704,-0.030809,-0.096217,-0.132953,-0.051229,-0.120567,0.122104,-0.020867,-0.051563,-0.080945,0.085727,-0.040103,-0.168887,-0.007458,0.082263,0.006170,-0.103809,-0.226327,-0.209138,0.000996,0.042072,0.029368,0.050087,-0.029575,0.022512,0.099391,-0.006907,0.044613
herregud & co,celebrity,146.000000,43.000000,15.000000,true,-0.249726,0.005403,-0.220404,0.341103,-0.534674,0.041680,0.281958,-0.043558,0.701968,0.261166,-0.343674,-0.026951,0.029943,0.042987,0.103753,0.154527,0.023440,-0.065985,0.139148,0.134541,0.336096,-0.162492,0.165588,-0.212290,-0.012284,-0.088001,-0.088243,-0.058048,0.321686,0.020557,-0.074158,0.197894,0.081115,-0.062760,-0.040703,-0.112504,-0.042399,-0.131503,0.011106,0.043265,-0.251924,-0.128537,-0.170939,-0.140059,0.020081,0.094267,-0.056285,-0.105785,-0.215995,0.240806,0.099460,0.001066,0.053970,0.154285,0.021088,-0.120187,0.074222,0.104681,-0.123216,0.109142,0.101666,0.173758,0.220666,0.137326,-0.030871,-0.210091,0.109304,0.354182,-0.076442,-0.098542,-0.309582,-0.194775,0.058432,-0.086631,0.128445,-0.063594,-0.027722,-0.153846,0.067958,-0.131208,-0.070547,-0.047308,0.142984,-0.355540,-0.115613,-0.049334,-0.150326,0.064894,-0.068349,-0.024409,0.082294,0.015449,-0.068467,0.130104,0.111051,0.043199,0.057258,0.050162,-0.219841,0.095076
mats persson,celebrity,146.000000,63.000000,5.000000,true,1.043564,-0.117393,-0.756924,-0.075457,0.863949,-0.200539,0.312314,0.176802,0.207970,0.366588,-0.049280,0.295588,-0.241879,-0.238524,0.372852,0.204714,-0.280286,-0.162979,-0.047133,-0.045053,0.017589,0.066170,0.071745,0.169228,0.012994,-0.190471,-0.337218,0.323770,0.128999,0.039040,-0.308897,-0.089188,0.013025,-0.019550,0.199486,-0.110427,-0.023959,-0.306421,-0.184376,0.004961,-0.106856,-0.052785,-0.026655,-0.087318,-0.198259,-0.295373,-0.238876,0.073105,0.082206,0.170754,0.042493,0.007236,0.165503,-0.176595,-0.008296,0.010703,-0.030493,-0.202658,0.012982,-0.011543,0.110212,-0.407366,0.094715,-0.350711,0.214064,0.130210,-0.035410,0.137937,0.463494,0.148494,0.200622,0.275276,0.244977,0.165528,-0.212312,-0.075415,-0.080547,0.120400,-0.216948,0.015931,0.023930,-0.032423,0.109413,-0.087916,-0.321034,0.077445,0.234914,0.250347,-0.099013,-0.030981,-0.167281,0.201090,-0.033491,-0.128601,0.074468,-0.087152,0.036989,0.046074,0.101765,-0.061487
julia bergman everberg,celebrity,144.000000,32.000000,20.000000,true,0.933168,-0.605582,-0.200752,0.086390,-0.098333,0.124684,0.022695,-0.162914,-0.343620,0.023302,0.162970,-0.677259,-0.221789,0.103159,-0.445967,-0.105809,0.082051,0.077010,-0.035458,-0.260360,0.044389,-0.057712,-0.023096,0.056712,0.282281,0.243928,-0.338641,-0.358162,-0.007215,-0.098266,0.101857,0.058789,-0.191294,0.252184,-0.316489,0.009728,0.190968,-0.057802,0.196049,-0.007635,-0.284943,0.154228,-0.242355,0.132930,-0.094217,0.092299,-0.016370,-0.009023,0.053126,-0.198416,-0.153620,0.269520,0.250920,0.190248,0.139399,0.036270,-0.044295,0.099844,-0.133362,0.136077,-0.134877,-0.231013,0.313247,0.009322,0.006794,-0.178069,0.025324,-0.228393,0.018093,0.017241,0.237433,0.117676,0.249945,-0.109091,-0.027577,0.046634,-0.114653,0.029456,-0.109228,0.221168,0.240393,0.072748,0.111118,-0.022117,-0.188416,-0.033786,0.223233,-0.206877,-0.159873,0.156885,0.166587,-0.084961,0.122978,0.043501,0.031968,0.220289,-0.172555,-0.013929,-0.073068,-0.052617
juliaringblom,celebrity,144.000000,54.000000,9.000000,true,-0.152765,0.016844,-0.266434,-0.362471,-0.425065,0.198202,-0.070103,0.157387,-0.412659,0.069093,-0.188126,-0.236296,-0.414365,0.127227,-0.018320,-0.029299,0.164768,0.227296,0.086539,0.119859,0.036522,0.166274,0.140917,0.232367,0.169607,-0.044918,0.282207,-0.050720,0.103753,0.185800,-0.191235,-0.420053,0.378439,-0.224167,-0.178146,-0.011174,-0.101397,0.006819,-0.241102,-0.013663,-0.028914,-0.154705,-0.230829,-0.070854,0.024507,-0.018575,0.399091,-0.000764,0.113845,-0.243750,-0.031005,-0.388248,0.220263,-0.112499,0.304888,0.396090,-0.043286,0.209113,-0.317717,0.186804,-0.043357,-0.110628,-0.038549,0.262284,-0.094604,0.155065,0.319854,-0.115118,-0.007554,-0.144929,-0.071682,-0.059581,0.143096,-0.246132,-0.028201,0.012202,-0.096762,-0.018043,-0.341520,0.326827,0.102411,-0.109573,0.042887,-0.391866,0.172184,0.059894,0.004019,-0.033564,0.011800,-0.160691,-0.240263,0.033819,0.158216,-0.200608,-0.170414,-0.184150,-0.209572,-0.076235,0.041367,-0.338221
ridefixer,celebrity,144.000000,62.000000,5.000000,true,-0.965679,-0.716725,-0.098743,-0.120220,-0.536804,-0.135276,-0.500155,-0.253007,-0.001283,0.808598,-0.133645,0.075517,0.965790,0.392398,-0.215631,-0.086595,1.239505,-0.315813,-0.133614,0.071312,0.001173,0.044682,0.068258,-0.080727,-0.813015,-0.787148,0.181847,0.031722,-0.341514,-0.106584,0.389088,-0.358572,-0.139206,0.225639,0.450979,-0.108768,0.195205,-0.622467,0.018662,-0.087065,0.488736,0.042624,0.447894,-0.120607,-0.179025,0.088614,0.296290,-0.311135,0.037159,-0.434718,0.522868,-0.133688,0.342687,0.045841,0.217192,0.443459,0.084451,0.303752,0.327411,-0.100203,0.407204,-0.579877,0.311638,0.150638,0.279648,-0.654975,0.021562,0.305500,0.094420,-0.455728,0.472090,-0.170894,0.208034,-0.385924,-0.236018,-0.034293,0.327768,-0.057678,-0.172921,0.290594,0.014441,-0.134659,-0.111936,-0.423128,0.555216,-0.137093,-0.139850,0.461400,0.109078,-0.338241,0.028151,0.041085,-0.052633,-0.045157,0.416110,-0.434491,-0.357153,0.176408,0.006082,-0.336853
christina schollin,celebrity,142.000000,31.000000,20.000000,true,0.691333,0.295479,-1.164790,0.090933,-0.372062,-0.016875,-0.150290,-0.262686,-0.339435,-0.654060,-0.027425,0.062715,-0.247727,0.412425,-0.345594,0.060371,-0.350548,0.017415,-0.517279,0.323277,-0.003302,0.326440,-0.174592,0.050943,0.238340,0.129693,-0.279468,-0.352889,0.103205,0.222018,-0.104535,-0.564584,-0.065376,-0.379742,0.606506,-0.150886,-0.180740,-0.305197,-0.167404,0.026088,0.409019,-0.416244,0.103821,0.031882,0.041362,-0.187347,0.040132,0.161402,-0.076250,-0.434412,0.564391,-0.074493,0.271215,0.416011,0.019444,-0.080111,0.204219,0.257938,-0.191231,0.462562,-0.007050,-0.007481,0.270485,-0.116489,-0.103093,0.104903,0.074885,0.012430,-0.109288,-0.006043,0.072571,0.068741,0.055536,-0.864246,-0.068396,-0.018850,-0.078770,-0.092912,0.226682,-0.490833,-0.502524,-0.207226,-0.162930,-0.137121,0.201118,0.014900,-0.321755,0.195396,0.106974,-0.131063,-0.170281,0.008527,-0.093961,-0.150505,-0.308749,-0.222433,-0.003565,0.023809,-0.240867,-0.080603
lisaborg,celebrity,142.000000,53.000000,9.000000,true,-0.345660,-0.119506,0.266524,-0.479090,-0.567739,-0.347559,0.115641,-0.032768,-0.251361,0.166020,0.284294,-0.018133,-0.230840,-0.507706,-0.091974,0.126111,-0.169013,-0.429159,-0.103860,0.099397,0.199996,0.596998,0.167493,0.264162,0.546608,-0.018135,-0.079480,-0.028947,-0.226489,-0.037014,0.168264,-0.202788,0.313798,0.066178,0.439265,0.208877,-0.205926,0.030911,0.106793,0.134597,-0.285073,0.220284,-0.092626,0.301998,-0.463187,-0.463250,-0.254793,-0.172063,-0.092990,0.411412,0.124681,-0.424007,-0.494303,-0.065354,0.434316,0.219796,-0.055694,0.599230,0.214290,0.020459,0.228276,-0.271499,-0.012646,0.053465,-0.139851,0.084814,-0.022158,-0.362123,-0.228820,0.120181,0.390055,-0.069403,0.370839,0.360545,0.230417,0.188652,0.296404,0.225542,-0.138086,0.091837,0.008582,0.111992,-0.142082,0.341257,0.238834,-0.164522,-0.368531,0.017961,0.265411,-0.313843,-0.122380,-0.260146,0.457532,-0.116408,0.029515,0.193306,0.341127,-0.148799,-0.183970,0.263604
niklas wykman,celebrity,142.000000,61.000000,5.000000,true,0.825430,0.542701,-0.499689,0.335249,0.741618,0.085046,-0.145699,-0.636454,-0.461361,0.225749,-0.357036,0.241313,-0.087459,0.289394,0.184090,0.667677,0.314640,-0.087150,0.286371,0.407498,-0.288787,-0.025610,-0.016933,-0.390748,-0.174319,0.387174,-0.436116,-0.453829,0.038089,0.379975,-0.023177,-0.129697,-0.399741,-0.304099,0.321654,-0.196590,0.262117,0.057431,0.362047,-0.015397,-0.261157,0.172939,-0.066838,-0.202339,0.412050,-0.015126,-0.373122,0.040718,0.026731,0.238404,0.155975,0.158204,-0.203695,-0.259184,0.049529,-0.123532,-0.222508,-0.057771,-0.137001,-0.235657,0.257829,0.002675,-0.091593,-0.150421,0.224633,0.058074,-0.285458,-0.289559,-0.066364,0.275282,-0.412451,0.006957,0.361960,0.032706,-0.119824,0.205983,-0.036606,-0.083400,0.194250,-0.306181,-0.240855,0.245509,-0.256951,-0.151854,-0.023968,-0.044911,0.003533,0.535709,0.102698,0.221141,-0.064475,-0.235218,0.043570,0.049621,-0.167572,0.155253,0.044428,0.131205,0.030851,-0.081162
elinbrynzer,celebrity,140.000000,52.000000,9.000000,true,-0.297999,-0.031925,-0.052983,0.116970,-0.514370,-0.140317,0.142301,-0.117048,-0.064928,0.408370,-0.020916,-0.151643,-0.041047,-0.294660,0.077963,0.172285,-0.394592,-0.041644,-0.117909,-0.221118,0.376758,-0.020373,-0.273309,0.144667,0.407342,-0.054654,0.000622,0.041303,-0.116420,0.295033,-0.267791,0.297603,0.019202,-0.115370,-0.369553,-0.015118,-0.050779,-0.073608,0.598090,-0.094286,-0.287695,0.109842,0.073184,-0.066221,0.260596,-0.093732,-0.156636,-0.410263,-0.298593,0.135907,0.160052,0.284960,0.192465,-0.154749,0.175598,-0.063275,0.202955,-0.125943,-0.125393,-0.071644,-0.144773,-0.072331,0.077889,-0.092178,0.071102,-0.166585,-0.032240,0.069491,0.274791,-0.039191,0.264400,-0.037576,0.079847,-0.050854,-0.060226,0.091650,0.155744,-0.056532,-0.268543,-0.178203,-0.129786,0.222966,0.334314,-0.150015,0.028113,0.248244,-0.428190,-0.230043,0.247346,0.340658,0.148892,0.311303,0.051954,-0.048615,-0.272078,0.009212,0.005825,0.275873,0.060308,0.065645
matinbum,celebrity,140.000000,28.000000,21.000000,true,-0.697466,-0.403828,-0.160733,0.319744,-0.525875,0.658391,0.101229,-0.509402,0.001259,0.267462,-0.553667,0.435793,-0.077351,-0.564140,-0.386011,-0.103812,0.339877,-0.071505,-0.158922,-0.139739,-0.011426,0.010035,0.150463,-0.296399,0.341059,-0.001529,-0.153245,0.049782,-0.261572,-0.388205,-0.017579,0.055951,0.304313,0.178151,-0.089530,0.028605,0.021241,-0.159402,-0.056328,0.231816,0.083543,-0.073174,0.153521,0.246922,-0.067481,0.020885,0.198453,0.229901,-0.353323,0.290883,-0.539213,0.055268,-0.154259,0.117069,-0.619356,0.146613,0.098630,-0.172220,-0.114147,0.044236,-0.207504,0.311701,0.243709,0.129479,-0.156197,0.071594,0.048412,0.164051,0.075367,0.049188,0.080395,-0.177037,0.078487,0.228342,-0.180571,0.011369,0.159846,0.384728,-0.133157,0.147811,0.046678,0.150851,-0.045778,0.174392,0.430762,-0.050124,0.100445,0.087119,0.023793,0.011116,0.061012,0.345343,0.124986,0.016830,-0.113003,-0.094979,-0.023327,0.338335,-0.272920,-0.325605
carl déman,celebrity,138.000000,27.000000,21.000000,true,0.518594,0.254660,-0.850661,0.404221,0.338738,-0.279056,-0.029537,-0.484250,0.336066,-0.035608,0.492665,0.011488,-0.180324,0.219505,0.015778,0.284011,-0.315757,0.219449,0.085560,0.103077,-0.110681,0.128829,0.482334,-0.285984,-0.366729,-0.000169,-0.280400,-0.162261,0.295135,0.175511,0.141370,0.056891,0.179820,-0.018092,0.159825,0.478916,0.167883,0.020850,-0.144650,-0.235167,-0.035179,-0.366076,-0.042983,-0.062696,-0.059848,0.047627,-0.206564,0.068961,-0.293087,0.300305,-0.021071,-0.343407,0.090696,-0.242075,0.286702,0.095680,0.028046,0.147864,0.116071,0.005719,0.071048,0.078233,0.092590,-0.190294,0.318429,-0.004452,-0.238444,0.096706,-0.254298,-0.157596,0.137269,-0.071150,0.023825,-0.214952,-0.053385,-0.018449,0.181977,0.097558,-0.097372,0.066218,-0.007851,-0.067000,-0.097451,-0.026522,0.012205,0.010197,-0.020636,-0.129113,-0.108149,-0.076787,0.229369,0.141456,0.080175,0.144422,-0.125093,-0.139208,0.105225,-0.057292,0.076005,0.231145
susanna birgersson,celebrity,138.000000,59.000000,5.000000,true,1.327006,0.326585,-0.531644,-0.148344,0.024628,-0.632925,0.042797,-0.022848,-0.493719,-0.118833,-0.172891,0.110430,-0.254995,-0.066132,0.087414,-0.269902,0.051041,0.000536,-0.177857,-0.183389,0.028400,0.008751,-0.173567,-0.044286,0.033762,0.097085,0.085986,0.253706,-0.031754,0.319830,-0.335036,0.130077,-0.155853,0.226439,-0.127309,0.632709,-0.114125,-0.200924,-0.081084,0.251484,-0.214298,-0.194945,0.399837,-0.106796,-0.226160,-0.285873,-0.170792,0.126425,0.084565,-0.315803,-0.075747,0.060619,0.134881,0.212350,-0.217265,0.071360,0.133188,0.202428,0.130514,0.021086,0.313273,-0.551482,0.131435,0.145973,-0.232846,0.084079,-0.225836,0.107320,-0.092772,-0.119099,0.018547,0.111715,0.219836,0.418059,-0.144673,-0.212642,-0.473876,0.202884,-0.130302,0.134867,0.274094,0.075554,0.008573,-0.084378,-0.132523,-0.055077,0.141144,0.119314,-0.006164,-0.180024,-0.029643,-0.012103,-0.265401,0.273367,-0.411341,-0.000114,-0.011858,-0.134003,0.012242,-0.047746
tittapavideon,celebrity,138.000000,39.000000,15.000000,true,-0.312756,-0.320480,-0.157828,0.554028,-0.077931,0.125936,-0.023229,-0.410392,0.029777,-0.055233,0.028523,0.090902,-0.067476,-0.141151,0.106084,0.199356,0.182973,0.111987,0.035795,0.206991,0.633509,0.258155,0.124403,0.227411,0.138688,0.127878,-0.047010,0.249624,-0.296730,-0.433922,-0.302950,0.120574,0.080694,0.152841,0.003716,-0.183698,-0.341228,0.357065,-0.145916,-0.099600,-0.139188,0.305222,0.134741,0.044156,-0.040031,-0.111425,-0.126466,0.102380,-0.111396,0.451753,0.019885,-0.278379,0.176176,0.033304,0.233088,-0.026419,-0.145541,0.075863,-0.115924,-0.152215,-0.047671,0.056573,-0.032775,0.034442,-0.197336,-0.017189,-0.214535,0.018784,-0.011949,-0.007315,0.077443,0.033561,0.337208,-0.128335,0.181438,-0.078573,0.331490,0.001119,-0.094939,-0.316639,-0.081888,-0.095844,-0.078036,-0.210736,0.144611,0.092885,-0.221653,-0.120351,0.022634,-0.124152,0.143715,0.458490,-0.371535,-0.041255,0.047703,0.052908,-0.138568,-0.192437,0.030667,0.115204
winsentw,celebrity,138.000000,51.000000,9.000000,true,-0.783277,-0.076674,-0.416564,-0.044164,-0.965237,-0.303231,-0.113064,-0.360625,0.050040,-0.109464,-0.004222,-0.240759,-0.356175,-0.400781,-0.549428,-0.186221,-0.790007,-0.134084,0.208319,0.242433,-0.182242,0.173748,-0.209374,0.362569,0.411565,-0.415962,-0.035790,0.320478,0.244486,-0.659095,-0.426425,0.460918,0.295212,-0.139454,0.199435,-0.085859,0.130018,-0.071855,0.157196,0.237915,0.072895,-0.306556,-0.275886,-0.035796,0.639926,-0.175465,-0.162190,0.176072,0.517734,0.219689,-0.137091,-0.072473,-0.304003,-0.207977,0.380772,-0.120130,-0.073920,0.113913,-0.207280,0.339773,0.288656,0.101237,0.103393,-0.306986,-0.119142,-0.172138,-0.049185,0.231729,0.276075,-0.354902,-0.029135,0.160937,0.125175,-0.180433,-0.085115,0.109985,0.041904,0.349708,0.084105,0.646237,-0.201171,0.085033,-0.151183,0.245239,-0.167092,-0.187246,0.107893,0.103511,-0.119642,0.174263,-0.158642,0.069089,0.220661,-0.332525,0.204273,-0.104696,-0.087490,0.398109,0.003789,-0.450278
madeleine sandahl,celebrity,136.000000,38.000000,15.000000,true,0.712546,0.384964,-0.780420,0.110326,-0.109670,-0.180496,-0.188704,-0.020766,-0.320900,-0.403974,-0.248447,0.022284,-0.447600,0.310319,0.045193,0.187195,-0.359008,0.015026,-0.275049,0.034931,-0.506237,0.080625,0.211525,0.262535,0.070660,-0.012609,0.052898,-0.047504,0.129673,-0.028796,-0.422818,-0.267518,0.231701,-0.471475,-0.025927,0.265805,0.097322,-0.079974,-0.449786,0.152003,-0.288961,-0.392972,-0.028643,-0.008276,0.222851,0.133404,0.125804,0.195076,0.092900,0.007721,0.026887,0.048608,0.502410,-0.066293,-0.111023,-0.045481,0.014811,0.016902,0.423458,0.016974,0.000949,-0.066234,0.116719,0.427285,0.080954,0.078788,0.094889,-0.280927,0.057965,0.111876,-0.031854,-0.147437,0.126247,-0.012830,-0.086035,-0.223612,-0.187138,-0.037307,-0.161939,0.261459,0.276440,-0.174639,-0.203668,-0.175545,-0.300964,0.025035,-0.074472,-0.125838,-0.084955,0.335995,0.119517,-0.300109,-0.220611,0.082966,-0.122790,0.217817,0.042242,-0.230334,-0.146559,0.202895
motornörd,celebrity,136.000000,26.000000,21.000000,true,-0.781567,0.489669,0.455362,0.340668,-0.521884,0.814241,0.762279,-0.575572,-0.396506,0.379462,0.511851,-0.263532,-0.233693,0.201046,-0.460907,-0.280923,-0.152973,0.129639,0.464187,-0.882179,0.254957,0.165150,-0.040356,0.836609,-0.431236,-0.695474,0.332393,-0.086881,-0.227050,-0.140844,0.440746,-0.203200,-0.135857,0.477750,0.328768,-0.016291,-0.000048,-0.877996,-0.432760,0.335403,-0.547084,0.387731,-0.117125,0.205720,0.336572,-0.032877,-0.421696,0.162758,-0.046416,0.265072,0.160117,0.299974,-0.035254,-0.129719,-0.300787,0.162075,0.029457,0.355063,0.166382,0.332295,0.175178,0.349327,-0.044534,-0.041673,0.116574,-0.518236,0.149159,-0.066518,-0.421480,0.058283,0.305201,0.210597,0.187604,-0.138931,-0.365827,-0.228492,0.506695,0.791556,0.399834,-0.074203,-0.703743,0.080547,-0.242245,0.101003,-0.427908,-0.563725,0.168636,0.153387,-0.074022,0.128200,0.524014,-0.526773,-0.127573,-0.187101,0.195829,-0.152068,-0.316885,0.175499,-0.355848,-0.111761
wesam.k1,celebrity,136.000000,50.000000,9.000000,true,-0.724866,-0.257483,-1.273364,2.355607,-0.376921,0.180029,-0.114121,-0.149703,0.991323,0.423627,0.305057,0.322536,-0.074064,-1.037409,0.906950,-0.428248,-0.061970,2.261695,0.160888,-1.381631,-0.399234,0.091298,-1.365338,-1.186300,0.069794,0.070179,1.953061,-0.838145,1.687200,-1.165761,1.441019,0.962651,1.044753,1.612381,0.083699,0.923811,-1.067418,-1.002249,1.395246,-0.783084,-0.057356,-0.903198,-0.378025,-0.202010,1.186468,0.434047,-0.241955,0.116287,-0.907412,-0.381559,-0.569023,-0.801985,-0.342998,-0.369741,-0.091872,-0.062261,0.600925,0.675935,-0.053575,-0.917673,-0.199967,-0.908726,0.898038,-0.237322,0.068238,0.614319,-0.195108,-0.371317,-0.185504,0.035997,0.196663,0.101977,0.153289,0.151455,-0.335573,0.293655,0.046663,0.404295,-1.155580,-0.303810,-0.009055,-0.308420,0.308496,0.119772,-0.229595,-0.830119,0.377062,-0.749388,0.165855,0.301380,-0.880124,-0.050901,0.421232,0.020203,0.172481,0.463391,-0.447530,-0.065987,-0.216810,0.677365
